user_id,signup_date,plan_type,monthly_fee,avg_weekly_usage_hours,support_tickets,payment_failures,tenure_months,last_login_days_ago,churn,Cluster,Cluster_Label
1907,2023-08-22,Basic,199,21.5,5,2,32,39,1,1,Loyal
1908,2024-05-24,Standard,399,3.0,1,5,20,25,1,0,At-Risk
1909,2023-12-26,Premium,699,19.0,3,2,12,54,0,0,At-Risk
1910,2023-07-14,Standard,399,22.4,2,1,29,20,1,1,Loyal
1911,2023-07-02,Premium,699,22.8,8,2,20,48,1,2,Medium
1912,2024-11-10,Standard,399,5.4,1,5,5,38,0,0,At-Risk
1913,2024-01-30,Standard,399,4.1,5,4,17,22,1,2,Medium
1914,2023-02-11,Basic,199,15.5,1,2,19,14,0,1,Loyal
1915,2024-12-12,Basic,199,4.3,4,0,36,31,1,1,Loyal
1916,2023-01-13,Basic,199,21.9,7,5,16,51,1,0,At-Risk
1917,2024-08-04,Standard,399,24.1,7,3,16,26,1,2,Medium
1918,2024-02-01,Basic,199,5.1,8,4,27,25,1,1,Loyal
1919,2023-08-29,Premium,699,17.8,5,2,17,27,1,2,Medium
1920,2024-12-20,Standard,399,9.2,2,2,35,55,0,0,At-Risk
1921,2023-11-18,Basic,199,14.7,1,4,35,45,1,0,At-Risk
1922,2023-02-24,Basic,199,18.1,8,1,15,29,1,2,Medium
1923,2024-04-04,Standard,399,12.7,6,0,29,10,1,1,Loyal
1924,2023-12-29,Premium,699,22.4,7,5,4,9,1,2,Medium
1925,2024-12-22,Basic,199,14.5,0,5,18,38,1,0,At-Risk
1926,2023-11-08,Basic,199,5.8,7,2,26,34,1,1,Loyal
1927,2024-11-28,Standard,399,14.5,8,3,15,9,0,2,Medium
1928,2023-05-03,Premium,699,21.6,0,5,21,48,1,0,At-Risk
1929,2024-09-07,Basic,199,13.5,2,5,5,12,1,2,Medium
1930,2023-04-07,Basic,199,1.2,7,5,12,7,1,2,Medium
1931,2023-12-18,Standard,399,20.2,6,5,25,30,1,1,Loyal
1932,2024-05-26,Basic,199,8.1,2,5,7,27,0,2,Medium
1933,2024-10-10,Basic,199,6.9,3,1,12,22,0,2,Medium
1934,2024-09-12,Basic,199,11.6,1,4,22,16,1,1,Loyal
1935,2024-06-25,Basic,199,1.9,5,0,36,10,1,1,Loyal
1936,2024-07-30,Basic,199,8.5,4,0,1,51,0,2,Medium
1937,2024-07-02,Standard,399,23.9,3,5,5,39,1,2,Medium
1938,2024-03-27,Basic,199,2.9,2,4,23,23,1,1,Loyal
1939,2024-07-04,Premium,699,12.9,7,0,12,39,1,2,Medium
1940,2024-06-14,Basic,199,23.4,1,2,20,43,1,0,At-Risk
1941,2024-04-10,Basic,199,12.7,2,4,7,58,1,0,At-Risk
1942,2023-12-13,Premium,699,20.9,7,0,36,42,0,1,Loyal
1943,2024-01-02,Basic,199,4.0,7,1,24,50,1,0,At-Risk
1944,2023-11-25,Basic,199,20.4,1,4,31,5,0,1,Loyal
1945,2023-05-19,Premium,699,13.3,8,5,35,12,1,1,Loyal
1946,2024-05-17,Standard,399,7.7,6,3,13,27,1,2,Medium
1947,2024-05-24,Basic,199,3.1,8,3,32,39,1,1,Loyal
1948,2024-08-24,Standard,399,13.4,0,1,4,60,1,0,At-Risk
1949,2023-02-18,Premium,699,4.7,5,5,35,3,1,1,Loyal
1950,2024-03-20,Standard,399,5.1,8,0,25,52,0,0,At-Risk
1951,2023-02-15,Premium,699,13.3,2,4,33,23,0,1,Loyal
1952,2023-07-28,Basic,199,11.7,2,1,7,45,1,0,At-Risk
1953,2024-12-06,Standard,399,14.5,0,0,14,59,0,0,At-Risk
1954,2023-12-05,Basic,199,0.6,3,5,19,52,0,0,At-Risk
1955,2024-09-05,Basic,199,20.8,5,3,25,2,1,1,Loyal
1956,2024-10-03,Basic,199,22.1,6,5,17,36,1,2,Medium
1957,2024-02-28,Standard,399,23.5,4,3,14,44,1,0,At-Risk
1958,2024-10-03,Standard,399,21.1,3,3,18,16,0,1,Loyal
1959,2023-03-14,Premium,699,1.5,7,1,26,42,1,0,At-Risk
1960,2023-06-21,Premium,699,3.3,7,0,8,11,0,2,Medium
1961,2024-08-06,Premium,699,23.9,6,2,17,34,1,2,Medium
1962,2024-05-24,Standard,399,19.1,6,1,7,60,1,2,Medium
1963,2023-08-23,Basic,199,13.2,0,3,9,30,1,0,At-Risk
1964,2024-03-24,Basic,199,5.0,1,1,25,27,0,0,At-Risk
1965,2023-07-13,Premium,699,11.3,0,5,10,59,1,0,At-Risk
1966,2023-09-14,Basic,199,1.6,0,1,21,21,0,0,At-Risk
1967,2023-10-26,Basic,199,11.8,0,3,23,24,1,0,At-Risk
1968,2023-01-26,Premium,699,6.0,3,2,5,42,0,2,Medium
1969,2024-07-14,Standard,399,21.2,8,2,5,35,1,2,Medium
1970,2024-09-25,Standard,399,3.2,1,3,4,33,1,2,Medium
1971,2023-04-17,Premium,699,18.2,5,2,11,2,1,2,Medium
1972,2024-08-03,Premium,699,0.6,0,4,15,3,0,1,Loyal
1973,2024-10-26,Basic,199,19.2,0,4,15,34,1,0,At-Risk
1974,2024-11-30,Standard,399,7.4,6,3,25,58,1,0,At-Risk
1975,2024-04-10,Standard,399,9.0,7,3,17,58,0,0,At-Risk
1976,2024-02-02,Premium,699,6.0,4,5,24,46,1,0,At-Risk
1977,2023-02-13,Standard,399,9.5,0,3,11,51,1,0,At-Risk
1978,2024-10-03,Standard,399,17.9,8,1,27,25,1,1,Loyal
1979,2024-03-30,Standard,399,23.6,6,3,14,29,1,2,Medium
1980,2024-06-26,Standard,399,9.4,5,5,30,25,1,1,Loyal
1981,2024-11-06,Basic,199,5.8,3,4,16,12,0,1,Loyal
1982,2023-08-07,Premium,699,22.6,8,3,24,23,1,1,Loyal
1983,2024-09-30,Standard,399,12.0,8,5,10,28,1,2,Medium
1984,2024-01-29,Standard,399,5.4,5,4,4,56,1,0,At-Risk
1985,2024-08-04,Premium,699,4.9,7,0,28,44,1,0,At-Risk
1986,2023-07-22,Premium,699,7.2,2,5,12,25,1,2,Medium
1987,2024-05-13,Basic,199,8.3,3,5,27,8,0,1,Loyal
1988,2023-03-29,Standard,399,18.5,0,5,34,6,0,1,Loyal
1989,2024-01-01,Basic,199,23.0,0,2,1,54,1,0,At-Risk
1990,2023-11-20,Basic,199,24.0,4,0,10,23,0,2,Medium
1991,2024-07-29,Premium,699,12.1,2,2,29,19,1,1,Loyal
1992,2023-06-12,Basic,199,4.5,1,4,10,58,1,0,At-Risk
1993,2023-04-27,Premium,699,15.9,4,5,36,54,0,0,At-Risk
1994,2024-04-29,Premium,699,22.8,1,0,10,8,0,2,Medium
1995,2024-01-07,Standard,399,4.7,0,4,31,44,0,0,At-Risk
1996,2023-12-19,Standard,399,11.5,0,3,12,60,0,0,At-Risk
1997,2024-11-24,Standard,399,22.2,1,1,6,8,0,2,Medium
1998,2023-03-27,Standard,399,3.2,3,5,10,20,1,2,Medium
1999,2023-07-16,Standard,399,0.9,6,1,32,23,0,1,Loyal
2000,2023-02-23,Premium,699,24.6,0,3,18,20,0,1,Loyal
2001,2023-10-07,Premium,699,17.7,4,3,16,27,1,2,Medium
2002,2024-10-01,Premium,699,16.7,5,4,30,2,1,1,Loyal
2003,2024-12-12,Basic,199,7.9,3,3,2,24,1,2,Medium
2004,2024-03-10,Premium,699,17.6,5,2,18,51,1,0,At-Risk
2005,2024-05-15,Standard,399,3.7,5,5,22,16,1,1,Loyal
2006,2023-11-23,Standard,399,2.5,7,5,18,5,0,1,Loyal
2007,2024-01-18,Premium,699,1.1,2,0,8,15,1,2,Medium
2008,2023-01-14,Basic,199,14.5,3,0,10,55,1,0,At-Risk
2009,2024-04-16,Premium,699,21.8,1,1,22,37,0,0,At-Risk
2010,2023-05-23,Premium,699,19.8,1,4,22,7,1,1,Loyal
2011,2023-08-27,Basic,199,5.0,1,0,6,27,0,2,Medium
2012,2024-05-02,Basic,199,18.1,6,2,4,40,1,2,Medium
2013,2024-08-29,Basic,199,15.3,2,3,32,18,0,1,Loyal
2014,2023-09-27,Basic,199,5.0,0,0,29,11,0,1,Loyal
2015,2023-03-19,Basic,199,14.6,3,5,35,7,0,1,Loyal
2016,2024-08-29,Basic,199,21.3,3,1,12,25,0,2,Medium
2017,2023-12-20,Standard,399,12.9,4,1,27,27,1,1,Loyal
2018,2023-03-05,Premium,699,13.5,4,2,16,48,1,0,At-Risk
2019,2023-03-23,Basic,199,8.9,0,4,32,48,0,0,At-Risk
2020,2024-01-06,Premium,699,0.8,1,2,29,37,1,0,At-Risk
2021,2024-05-06,Premium,699,14.4,5,3,5,22,1,2,Medium
2022,2023-07-14,Standard,399,7.9,7,2,32,34,0,1,Loyal
2023,2023-11-29,Basic,199,1.5,5,3,11,29,1,2,Medium
2024,2024-01-30,Standard,399,21.8,7,3,30,9,1,1,Loyal
2025,2024-02-14,Standard,399,21.9,5,3,2,55,1,2,Medium
2026,2023-08-11,Standard,399,11.1,2,1,1,37,0,2,Medium
2027,2024-05-24,Basic,199,10.1,2,2,2,21,1,2,Medium
2028,2024-09-13,Standard,399,7.9,8,2,11,14,1,2,Medium
2029,2023-04-19,Premium,699,11.1,2,3,32,42,1,0,At-Risk
2030,2024-05-21,Basic,199,17.8,4,1,21,15,0,1,Loyal
2031,2023-11-15,Basic,199,12.5,4,5,27,10,1,1,Loyal
2032,2024-01-18,Premium,699,15.5,2,4,28,18,1,1,Loyal
2033,2024-03-03,Premium,699,9.6,7,0,9,1,0,2,Medium
2034,2024-05-02,Basic,199,23.6,3,2,14,40,0,0,At-Risk
2035,2023-11-26,Standard,399,8.8,5,5,36,12,0,1,Loyal
2036,2023-01-20,Premium,699,17.8,3,1,15,31,0,2,Medium
2037,2024-06-25,Standard,399,22.1,6,1,33,39,1,1,Loyal
2038,2023-07-17,Standard,399,15.3,4,0,30,28,1,1,Loyal
2039,2023-01-04,Standard,399,9.4,0,3,10,15,1,2,Medium
2040,2023-11-24,Standard,399,20.7,7,4,23,9,0,1,Loyal
2041,2023-07-12,Standard,399,15.3,8,1,21,52,0,0,At-Risk
2042,2024-05-31,Premium,699,7.7,0,5,8,56,1,0,At-Risk
2043,2023-11-02,Standard,399,19.9,6,5,16,52,0,0,At-Risk
2044,2024-03-07,Standard,399,4.0,0,0,14,41,0,0,At-Risk
2045,2023-06-10,Basic,199,11.9,2,3,24,40,1,0,At-Risk
2046,2024-12-24,Premium,699,19.1,1,2,29,29,1,1,Loyal
2047,2023-12-01,Premium,699,7.5,2,2,30,1,1,1,Loyal
2048,2024-10-05,Premium,699,9.5,5,5,31,24,1,1,Loyal
2049,2024-10-21,Standard,399,10.2,5,4,21,53,0,0,At-Risk
2050,2024-12-31,Standard,399,14.4,0,4,21,3,0,1,Loyal
2051,2023-06-17,Basic,199,2.1,1,1,32,9,1,1,Loyal
2052,2023-12-18,Premium,699,2.8,5,2,16,21,1,2,Medium
2053,2024-02-10,Basic,199,10.3,0,4,32,26,0,1,Loyal
2054,2023-09-25,Premium,699,13.9,1,1,10,28,1,2,Medium
2055,2024-12-15,Basic,199,1.9,8,0,16,3,0,2,Medium
2056,2023-05-21,Basic,199,1.5,3,1,31,60,1,0,At-Risk
2057,2024-05-19,Premium,699,8.4,6,0,21,32,0,2,Medium
2058,2023-08-24,Basic,199,14.0,0,1,27,37,1,0,At-Risk
2059,2023-06-18,Premium,699,0.7,1,4,32,56,1,0,At-Risk
2060,2023-09-30,Standard,399,4.2,0,5,14,47,1,0,At-Risk
2061,2023-12-09,Premium,699,13.0,2,1,24,48,0,0,At-Risk
2062,2023-01-30,Basic,199,22.5,6,0,21,41,1,2,Medium
2063,2023-04-20,Standard,399,19.4,3,1,33,7,1,1,Loyal
2064,2024-08-30,Premium,699,5.4,4,5,14,43,1,0,At-Risk
2065,2023-09-16,Standard,399,11.9,3,4,24,56,0,0,At-Risk
2066,2023-12-08,Basic,199,1.1,0,1,33,53,1,0,At-Risk
2067,2024-02-05,Basic,199,23.7,6,5,32,20,1,1,Loyal
2068,2024-11-14,Premium,699,23.1,7,4,11,38,1,2,Medium
2069,2023-01-12,Basic,199,15.6,0,0,5,39,1,2,Medium
2070,2023-04-10,Standard,399,7.9,6,5,1,36,0,2,Medium
2071,2023-03-19,Basic,199,5.8,3,3,24,47,0,0,At-Risk
2072,2023-05-26,Standard,399,16.5,4,0,27,57,1,0,At-Risk
2073,2024-11-29,Standard,399,23.3,3,0,30,58,0,0,At-Risk
2074,2024-08-16,Basic,199,4.8,1,0,31,46,1,0,At-Risk
2075,2024-12-09,Premium,699,7.2,0,5,36,36,1,0,At-Risk
2076,2024-04-21,Basic,199,2.1,6,0,14,2,1,2,Medium
2077,2023-10-15,Standard,399,24.3,0,5,12,4,0,2,Medium
2078,2023-07-12,Premium,699,18.1,3,2,19,1,0,1,Loyal
2079,2024-07-26,Basic,199,20.4,0,4,29,53,0,0,At-Risk
2080,2024-01-12,Premium,699,19.9,0,2,32,23,1,1,Loyal
2081,2024-07-18,Standard,399,13.8,5,5,31,57,1,0,At-Risk
2082,2024-01-17,Premium,699,8.4,5,3,10,11,0,2,Medium
2083,2024-11-22,Standard,399,19.3,2,5,23,48,0,0,At-Risk
2084,2023-05-21,Premium,699,9.3,6,0,27,38,1,1,Loyal
2085,2023-02-13,Standard,399,16.3,7,4,23,55,1,0,At-Risk
2086,2023-06-13,Standard,399,23.0,2,4,33,21,1,1,Loyal
2087,2024-03-05,Premium,699,24.4,3,5,9,25,1,2,Medium
2088,2024-07-17,Basic,199,13.8,8,0,33,36,1,1,Loyal
2089,2024-01-18,Premium,699,18.6,5,3,11,7,1,2,Medium
2090,2024-02-22,Premium,699,13.3,6,1,26,36,1,1,Loyal
2091,2023-07-12,Premium,699,6.0,7,1,7,53,0,2,Medium
2092,2023-03-15,Premium,699,22.4,8,0,1,31,1,2,Medium
2093,2024-10-15,Premium,699,6.4,6,2,20,52,1,0,At-Risk
2094,2024-11-27,Basic,199,1.1,0,2,13,7,1,2,Medium
2095,2024-02-17,Basic,199,6.7,1,3,5,60,1,0,At-Risk
2096,2024-08-26,Basic,199,8.9,5,1,20,19,0,1,Loyal
2097,2023-09-19,Standard,399,17.1,0,3,3,20,0,2,Medium
2098,2024-12-06,Premium,699,21.6,6,4,31,49,1,0,At-Risk
2099,2024-05-14,Premium,699,23.8,7,0,23,24,1,1,Loyal
2100,2024-10-08,Basic,199,6.7,1,0,31,15,0,1,Loyal
2101,2023-02-05,Basic,199,9.8,5,1,30,38,0,0,At-Risk
2102,2023-01-11,Standard,399,14.0,7,1,20,39,1,2,Medium
2103,2023-07-05,Premium,699,15.0,0,4,9,28,1,2,Medium
2104,2023-09-17,Standard,399,17.6,6,4,18,41,1,0,At-Risk
2105,2023-06-16,Premium,699,17.6,7,1,8,57,1,2,Medium
2106,2023-03-20,Basic,199,15.2,6,0,19,43,1,0,At-Risk
2107,2024-10-31,Basic,199,12.4,0,3,31,49,0,0,At-Risk
2108,2024-08-20,Basic,199,1.6,2,1,25,21,0,1,Loyal
2109,2024-09-11,Standard,399,18.0,1,0,15,10,0,2,Medium
2110,2024-06-21,Premium,699,11.2,5,5,2,27,1,2,Medium
2111,2024-03-22,Premium,699,16.1,1,3,24,30,1,0,At-Risk
2112,2024-01-02,Premium,699,2.1,1,2,28,56,0,0,At-Risk
2113,2023-03-30,Standard,399,12.9,3,1,26,7,1,1,Loyal
2114,2023-09-27,Premium,699,16.8,7,5,12,34,1,2,Medium
2115,2023-02-10,Standard,399,24.3,2,4,5,26,1,2,Medium
2116,2024-01-16,Basic,199,4.1,2,5,13,44,1,0,At-Risk
2117,2024-06-27,Basic,199,19.8,1,4,33,42,1,0,At-Risk
2118,2024-05-06,Basic,199,22.1,2,2,20,58,1,0,At-Risk
2119,2024-02-02,Basic,199,16.8,7,3,13,13,1,2,Medium
2120,2024-06-06,Premium,699,21.5,1,1,35,42,1,0,At-Risk
2121,2024-02-28,Basic,199,12.2,1,4,5,10,1,2,Medium
2122,2023-02-13,Premium,699,23.5,4,3,24,3,0,1,Loyal
2123,2023-08-19,Standard,399,1.2,5,3,26,28,1,1,Loyal
2124,2024-10-12,Premium,699,12.2,8,3,9,41,0,2,Medium
2125,2024-09-06,Basic,199,15.2,4,3,16,49,1,0,At-Risk
2126,2024-10-18,Basic,199,2.1,1,5,27,57,1,0,At-Risk
2127,2023-12-16,Basic,199,7.3,4,3,24,41,0,0,At-Risk
2128,2024-12-05,Standard,399,15.3,4,3,35,32,1,1,Loyal
2129,2024-05-16,Premium,699,23.1,2,3,36,21,1,1,Loyal
2130,2023-10-05,Standard,399,13.2,1,2,35,40,1,0,At-Risk
2131,2023-11-10,Standard,399,6.1,5,1,33,36,1,1,Loyal
2132,2024-11-16,Basic,199,13.2,6,2,22,16,0,1,Loyal
2133,2024-12-03,Premium,699,19.3,2,5,13,18,1,2,Medium
2134,2023-05-01,Standard,399,14.0,3,3,35,37,1,1,Loyal
2135,2023-12-12,Premium,699,16.1,3,4,19,50,0,0,At-Risk
2136,2024-08-04,Basic,199,9.7,6,3,32,45,1,0,At-Risk
2137,2024-01-21,Standard,399,8.9,4,4,35,4,1,1,Loyal
2138,2024-07-17,Premium,699,0.6,3,2,26,59,1,0,At-Risk
2139,2024-03-13,Premium,699,13.0,6,1,18,17,1,2,Medium
2140,2023-05-24,Premium,699,15.1,7,3,32,24,1,1,Loyal
2141,2023-04-21,Basic,199,9.4,0,0,8,54,1,0,At-Risk
2142,2023-02-10,Premium,699,7.1,1,5,35,43,1,0,At-Risk
2143,2024-03-16,Premium,699,0.7,5,4,4,46,1,2,Medium
2144,2023-06-05,Basic,199,5.9,4,4,15,22,0,2,Medium
2145,2024-01-28,Basic,199,14.8,3,1,36,51,0,0,At-Risk
2146,2023-10-04,Basic,199,15.6,2,0,35,36,0,0,At-Risk
2147,2023-06-19,Standard,399,2.8,6,1,8,15,1,2,Medium
2148,2024-08-16,Basic,199,7.3,0,1,15,42,1,0,At-Risk
2149,2024-12-30,Premium,699,11.4,3,0,25,54,1,0,At-Risk
2150,2024-07-08,Standard,399,4.2,6,4,29,48,1,0,At-Risk
2151,2023-12-17,Standard,399,22.1,7,3,14,50,0,2,Medium
2152,2023-05-28,Standard,399,12.7,6,3,2,38,1,2,Medium
2153,2023-08-12,Premium,699,15.2,6,1,5,50,1,2,Medium
2154,2024-01-24,Standard,399,10.4,3,5,23,18,0,1,Loyal
2155,2024-12-31,Premium,699,24.0,3,5,31,44,1,0,At-Risk
2156,2024-04-01,Basic,199,14.5,5,3,25,1,1,1,Loyal
2157,2023-09-24,Standard,399,11.2,5,1,6,17,0,2,Medium
2158,2023-02-07,Standard,399,4.6,8,4,11,33,1,2,Medium
2159,2023-04-05,Standard,399,1.7,3,0,24,45,0,0,At-Risk
2160,2023-06-02,Premium,699,1.7,1,4,36,59,1,0,At-Risk
2161,2023-06-20,Standard,399,21.5,4,1,10,14,0,2,Medium
2162,2023-06-30,Premium,699,6.2,1,4,5,3,0,2,Medium
2163,2023-07-20,Standard,399,12.0,6,1,36,15,1,1,Loyal
2164,2024-06-30,Premium,699,2.2,1,2,5,52,1,0,At-Risk
2165,2023-07-11,Basic,199,14.1,5,5,30,11,1,1,Loyal
2166,2024-05-27,Basic,199,8.5,2,2,1,32,0,2,Medium
2167,2023-05-16,Premium,699,10.1,2,0,4,30,1,2,Medium
2168,2024-12-28,Basic,199,14.6,4,3,24,15,1,1,Loyal
2169,2023-10-22,Basic,199,4.5,0,0,16,24,1,0,At-Risk
2170,2024-06-21,Standard,399,20.1,6,4,34,34,1,1,Loyal
2171,2023-06-20,Standard,399,9.2,6,2,34,33,0,1,Loyal
2172,2024-01-12,Premium,699,3.6,0,1,32,4,0,1,Loyal
2173,2023-01-25,Standard,399,15.3,6,3,8,24,1,2,Medium
2174,2023-05-31,Standard,399,5.4,0,1,32,27,0,0,At-Risk
2175,2023-08-21,Standard,399,16.4,4,3,9,15,1,2,Medium
2176,2023-07-29,Standard,399,12.4,7,5,17,29,1,2,Medium
2177,2024-10-17,Standard,399,10.7,0,1,9,60,1,0,At-Risk
2178,2024-10-31,Basic,199,9.7,5,3,19,58,1,0,At-Risk
2179,2024-05-05,Standard,399,15.2,5,4,5,35,1,2,Medium
2180,2023-04-14,Basic,199,8.6,4,4,23,10,1,1,Loyal
2181,2024-01-16,Basic,199,7.1,0,4,36,13,0,1,Loyal
2182,2024-01-12,Basic,199,10.4,7,2,29,39,1,1,Loyal
2183,2023-02-07,Basic,199,14.8,7,3,34,27,0,1,Loyal
2184,2024-01-22,Premium,699,18.4,8,0,36,9,0,1,Loyal
2185,2023-07-21,Standard,399,18.4,4,1,29,9,0,1,Loyal
2186,2023-05-17,Basic,199,7.3,3,0,25,2,0,1,Loyal
2187,2023-09-19,Basic,199,14.4,6,1,27,27,0,1,Loyal
2188,2023-03-09,Basic,199,24.8,2,0,1,16,0,2,Medium
2189,2024-11-16,Basic,199,22.9,2,5,30,31,1,1,Loyal
2190,2024-07-15,Standard,399,15.6,5,3,22,16,0,1,Loyal
2191,2024-08-26,Premium,699,16.0,5,4,22,9,0,1,Loyal
2192,2024-05-09,Premium,699,20.3,3,1,18,52,1,0,At-Risk
2193,2023-02-22,Standard,399,23.5,4,3,22,46,0,0,At-Risk
2194,2023-08-17,Premium,699,20.1,4,0,20,52,1,0,At-Risk
2195,2024-01-07,Basic,199,11.9,2,0,16,44,0,0,At-Risk
2196,2024-09-30,Standard,399,10.8,5,2,26,5,1,1,Loyal
2197,2023-06-07,Standard,399,19.5,0,3,5,25,0,2,Medium
2198,2024-05-13,Standard,399,24.5,5,2,31,7,1,1,Loyal
2199,2023-09-07,Standard,399,14.9,6,3,26,54,1,0,At-Risk
2200,2023-04-14,Premium,699,8.7,5,4,11,24,0,2,Medium
2201,2023-04-05,Basic,199,20.0,0,1,6,34,0,2,Medium
2202,2023-10-26,Premium,699,24.8,0,3,10,11,1,2,Medium
2203,2023-12-05,Standard,399,16.8,1,0,23,10,0,1,Loyal
2204,2023-07-16,Basic,199,24.9,1,0,3,39,1,2,Medium
2205,2024-09-22,Basic,199,20.7,7,0,26,17,0,1,Loyal
2206,2023-09-24,Premium,699,20.9,4,1,5,4,0,2,Medium
2207,2023-12-13,Basic,199,2.9,3,5,33,18,1,1,Loyal
2208,2023-10-28,Premium,699,17.5,7,2,11,60,1,2,Medium
2209,2023-09-04,Premium,699,10.7,3,2,26,42,1,0,At-Risk
2210,2023-05-01,Standard,399,17.7,0,0,10,3,0,2,Medium
2211,2023-12-07,Basic,199,25.0,2,1,7,46,1,2,Medium
2212,2024-10-21,Premium,699,14.7,7,3,21,26,1,1,Loyal
2213,2024-11-02,Premium,699,18.4,4,5,36,13,0,1,Loyal
2214,2023-09-16,Basic,199,4.3,3,2,24,4,1,1,Loyal
2215,2023-11-28,Standard,399,20.4,7,5,12,25,0,2,Medium
2216,2024-08-03,Standard,399,20.5,6,5,9,20,0,2,Medium
2217,2023-12-09,Premium,699,0.7,2,2,12,26,1,2,Medium
2218,2023-10-12,Basic,199,22.2,3,4,3,38,1,2,Medium
2219,2024-09-21,Basic,199,10.7,0,5,12,23,0,0,At-Risk
2220,2023-12-07,Standard,399,0.6,7,4,22,12,1,1,Loyal
2221,2024-09-18,Premium,699,7.2,6,4,33,37,1,1,Loyal
2222,2023-10-25,Basic,199,19.4,0,3,28,46,1,0,At-Risk
2223,2023-03-06,Premium,699,1.6,5,0,30,26,1,1,Loyal
2224,2024-04-05,Standard,399,23.3,3,2,27,53,1,0,At-Risk
2225,2023-09-18,Standard,399,22.3,0,1,20,42,0,0,At-Risk
2226,2024-04-05,Standard,399,0.6,3,0,17,14,0,2,Medium
2227,2024-07-02,Basic,199,0.6,0,0,26,51,0,0,At-Risk
2228,2024-08-17,Premium,699,0.9,4,4,27,42,1,0,At-Risk
2229,2024-02-03,Basic,199,16.7,4,0,35,54,1,0,At-Risk
2230,2023-12-03,Premium,699,4.8,3,0,22,43,1,0,At-Risk
2231,2023-09-22,Premium,699,23.7,0,0,16,8,0,2,Medium
2232,2023-06-17,Basic,199,17.0,6,1,19,57,1,0,At-Risk
2233,2024-10-16,Standard,399,19.2,4,2,7,34,1,2,Medium
2234,2023-10-04,Basic,199,24.6,1,0,5,15,1,2,Medium
2235,2024-07-01,Basic,199,19.2,5,0,8,32,0,2,Medium
2236,2023-12-28,Standard,399,3.5,4,0,33,22,0,1,Loyal
2237,2024-09-27,Basic,199,20.3,8,2,25,46,1,0,At-Risk
2238,2024-07-01,Basic,199,4.5,5,1,5,33,0,2,Medium
2239,2024-03-18,Basic,199,24.8,5,0,31,21,0,1,Loyal
2240,2024-10-14,Basic,199,19.5,6,1,33,10,1,1,Loyal
2241,2024-05-21,Standard,399,24.4,3,5,5,59,0,0,At-Risk
2242,2024-04-08,Premium,699,10.0,5,1,30,57,1,0,At-Risk
2243,2023-12-13,Basic,199,14.5,0,5,1,59,1,0,At-Risk
2244,2024-08-31,Standard,399,24.3,7,0,1,8,0,2,Medium
2245,2024-07-18,Premium,699,19.3,2,3,36,31,1,1,Loyal
2246,2024-07-03,Premium,699,3.4,0,5,22,20,1,1,Loyal
2247,2023-05-21,Standard,399,1.5,1,0,19,60,1,0,At-Risk
2248,2023-03-18,Premium,699,20.5,2,2,17,21,0,2,Medium
2249,2023-01-27,Premium,699,2.3,4,5,24,19,1,1,Loyal
2250,2024-09-05,Standard,399,5.0,1,1,21,59,0,0,At-Risk
2251,2023-07-07,Basic,199,3.3,4,2,24,20,0,1,Loyal
2252,2024-07-17,Premium,699,14.8,1,1,14,3,0,2,Medium
2253,2023-11-01,Premium,699,20.4,8,4,6,55,1,2,Medium
2254,2024-03-06,Premium,699,3.0,6,0,20,19,0,2,Medium
2255,2024-08-25,Basic,199,7.1,0,1,22,4,1,1,Loyal
2256,2024-07-08,Basic,199,22.3,0,3,7,51,1,0,At-Risk
2257,2023-07-09,Basic,199,4.4,8,1,17,5,1,2,Medium
2258,2023-05-10,Premium,699,16.0,0,3,7,13,0,2,Medium
2259,2023-10-07,Basic,199,6.3,6,0,33,43,0,0,At-Risk
2260,2024-11-13,Premium,699,12.6,3,0,13,27,1,2,Medium
2261,2024-08-27,Standard,399,20.7,4,2,13,8,1,2,Medium
2262,2024-09-11,Standard,399,7.1,1,5,19,26,1,0,At-Risk
2263,2024-12-08,Standard,399,24.5,6,4,1,12,0,2,Medium
2264,2023-02-11,Basic,199,20.5,1,5,12,15,1,2,Medium
2265,2023-08-12,Basic,199,18.7,1,5,16,25,1,0,At-Risk
2266,2023-01-15,Standard,399,14.6,3,5,8,7,0,2,Medium
2267,2023-05-07,Standard,399,8.9,7,1,7,9,0,2,Medium
2268,2024-03-30,Standard,399,24.4,6,5,21,33,1,1,Loyal
2269,2024-11-12,Premium,699,21.5,2,1,13,24,0,2,Medium
2270,2024-03-19,Premium,699,12.5,4,3,16,3,1,1,Loyal
2271,2023-07-28,Standard,399,2.0,0,5,11,29,1,0,At-Risk
2272,2023-01-15,Standard,399,22.1,2,2,8,17,1,2,Medium
2273,2024-04-05,Standard,399,2.1,7,2,34,19,1,1,Loyal
2274,2024-03-24,Basic,199,21.1,6,2,18,10,1,1,Loyal
2275,2024-07-18,Basic,199,19.6,7,3,2,14,0,2,Medium
2276,2023-10-06,Premium,699,3.2,5,4,10,16,1,2,Medium
2277,2023-04-20,Premium,699,20.1,6,0,34,4,0,1,Loyal
2278,2024-09-20,Basic,199,6.7,3,5,19,59,1,0,At-Risk
2279,2023-01-21,Premium,699,23.1,7,4,34,0,1,1,Loyal
2280,2023-04-22,Standard,399,10.8,5,0,36,30,1,1,Loyal
2281,2024-08-23,Premium,699,18.2,6,2,20,44,0,0,At-Risk
2282,2023-07-20,Basic,199,16.9,5,0,26,24,1,1,Loyal
